gearbox,optional,fuel_type_Benzyna+CNG,fuel_type_Benzyna+LPG,fuel_type_Diesel,fuel_type_Elektryczny,fuel_type_Hybryda,brand_model_target,age_normalized,mileage_normalized,engine_capacity_normalized
0,0,0,0,1,0,0,35337.67768273717,0.5,12.847929163278053,0.23974842767295598
0,1,0,0,0,0,0,63141.19161676647,0.5714285714285714,12.201065128819632,0.16943396226415094
0,1,0,0,1,0,0,60021.53082191781,0.32142857142857145,12.513561021741964,0.19459119496855345
0,1,0,0,1,0,0,28645.25,0.25,11.626263078808801,0.189937106918239
1,1,0,0,0,0,0,59371.181818181816,0.6785714285714286,11.58989576532275,0.4337106918238994
0,0,0,0,1,0,0,80067.44684684684,0.17857142857142858,12.00762780434872,0.20566037735849058
0,1,0,0,1,0,0,26725.0,0.42857142857142855,12.35017731849889,0.17748427672955974
0,1,0,0,0,0,0,35337.67768273717,0.35714285714285715,11.451060699493427,0.14830188679245282
0,1,0,0,0,0,0,42834.01960784314,0.14285714285714285,11.381266603778197,0.11937106918238993
1,1,0,0,0,0,0,133187.04761904763,0.07142857142857142,10.308985993422082,0.16125786163522013
1,0,0,0,1,0,0,106915.4512195122,0.14285714285714285,10.165890277802454,0.17748427672955974
0,1,0,0,1,0,0,41735.846461949266,0.10714285714285714,11.472113887062386,0.17748427672955974
1,1,0,0,0,0,0,109371.45819014891,0.2857142857142857,10.714439990727769,0.36842767295597484
1,1,0,0,0,0,0,132782.32692307694,0.17857142857142858,11.556951919719207,0.3708176100628931
1,1,0,0,0,0,0,99820.38362068965,0.14285714285714285,10.16203685698089,0.2450314465408805
1,1,0,0,1,0,0,95431.93359375,0.14285714285714285,11.923053020292636,0.24465408805031447
0,1,0,0,0,0,0,43336.6640625,0.07142857142857142,8.797699580118923,0.11937106918238993
0,0,0,1,0,0,0,35337.67768273717,0.4642857142857143,12.175618592671356,0.16528301886792454
1,1,0,0,0,0,0,74650.71428571429,0.07142857142857142,10.404293143019792,0.14452830188679244
1,1,0,0,0,0,0,144627.53731343284,0.0,0.6931471805599453,0.16125786163522013
0,0,0,0,1,0,0,29282.072289156626,0.4642857142857143,12.48937388613538,0.21421383647798742
0,1,0,0,1,0,0,29716.826431718062,0.39285714285714285,12.54646931434116,0.15069182389937108
1,1,0,0,1,0,0,429268.8653846154,0.17857142857142858,11.91170829631447,0.24465408805031447
0,1,0,0,0,0,0,35337.67768273717,0.35714285714285715,11.669937760751914,0.16528301886792454
1,0,0,0,1,0,0,445302.04761904763,0.07142857142857142,9.728896041804084,0.2451572327044025
1,0,0,0,1,0,0,300921.69,0.6785714285714286,12.594730635321957,0.2638993710691824
1,1,0,0,0,0,0,114642.85714285714,0.6428571428571429,11.827743504053695,0.38654088050314467
1,0,0,0,0,0,0,106915.4512195122,0.6071428571428571,12.33270970174018,0.21962264150943397
1,1,0,0,0,0,0,273349.9411764706,0.21428571428571427,11.561734676577304,0.370440251572327
1,0,0,0,0,0,0,75911.29166666667,0.0,0.6931471805599453,0.16125786163522013
0,1,0,0,1,0,0,40111.16035634744,0.39285714285714285,11.938199736300925,0.189937106918239
0,1,0,0,0,0,0,46139.48641304348,0.39285714285714285,12.252393095798679,0.2451572327044025
0,1,0,0,1,0,0,84500.0,0.25,11.530362551481637,0.19471698113207547
0,0,0,0,0,0,0,40720.83678160919,0.6785714285714286,12.445093483000798,0.16930817610062893
1,0,0,0,1,0,0,110433.99050632911,0.6071428571428571,11.80560254159177,0.36943396226415093
0,1,0,0,0,0,0,44100.77391304348,0.2857142857142857,11.927026509139932,0.11937106918238993
1,1,0,0,1,0,0,145968.7868852459,0.25,10.996148835710798,0.24465408805031447
1,1,0,0,0,0,0,59253.64903846154,0.5714285714285714,9.680406499268875,0.7745911949685534
1,0,0,0,1,0,0,360023.7794117647,0.0,8.517393171418904,0.24465408805031447
0,1,0,0,0,0,0,13461.777479892762,0.6428571428571429,12.013706813470414,0.16477987421383647
1,0,0,0,1,0,0,48949.608695652176,0.03571428571428571,9.895052073715027,0.24125786163522012
1,1,0,0,0,0,0,132999.93333333332,0.5,10.839600519357369,0.24528301886792453
1,0,0,0,1,0,0,66729.0294117647,0.42857142857142855,12.712893259942282,0.37018867924528304
1,1,0,0,1,0,0,602967.6710526316,0.21428571428571427,11.19822841866684,0.2632704402515723
0,1,0,0,0,0,0,64086.98228346457,0.17857142857142858,10.321078840442134,0.19383647798742137
1,1,0,0,0,0,0,141270.41134751774,0.21428571428571427,11.703554089007538,0.37056603773584906
0,1,0,0,1,0,0,41345.63157894737,0.21428571428571427,12.082559473957764,0.2449056603773585
0,1,0,0,1,0,0,46461.84897360704,0.5357142857142857,12.293171935322027,0.2339622641509434
1,0,0,0,1,0,0,360023.7794117647,0.0,0.6931471805599453,0.24465408805031447
0,1,0,0,0,0,0,91066.28,0.4642857142857143,11.976665770490767,0.16930817610062893
0,1,0,0,1,0,0,35337.67768273717,0.39285714285714285,12.75130259456002,0.23974842767295598
0,1,0,0,0,0,0,40111.16035634744,0.21428571428571427,10.239995502805316,0.14452830188679244
0,1,0,0,1,0,0,39915.15632011967,0.21428571428571427,12.388398368982115,0.2449056603773585
1,1,0,0,1,0,0,240401.83152173914,0.03571428571428571,2.302585092994046,0.37018867924528304
1,1,0,0,1,0,0,67996.18014705883,0.21428571428571427,11.449485007406793,0.189937106918239
1,1,0,0,0,0,1,59452.611764705885,0.03571428571428571,3.4339872044851463,0.19471698113207547
0,1,0,0,0,0,0,35337.67768273717,0.32142857142857145,11.37938264370897,0.16528301886792454
1,1,0,0,1,0,0,67996.18014705883,0.17857142857142858,12.04803190923479,0.189937106918239
1,1,0,0,1,0,0,141696.79653679652,0.32142857142857145,12.25486757159303,0.37018867924528304
0,1,0,0,1,0,0,43825.05150214592,0.2857142857142857,11.384193962989162,0.19471698113207547
1,1,0,1,0,0,0,222130.8901869159,0.8571428571428571,12.613848415335578,0.3961006289308176
0,0,0,0,0,0,0,50287.963292547276,0.5,12.025755079404917,0.1680503144654088
0,1,0,0,1,0,0,80067.44684684684,0.17857142857142858,11.747483621099692,0.19471698113207547
1,1,0,0,1,0,0,141696.79653679652,0.14285714285714285,11.264476926102367,0.24465408805031447
0,1,0,0,0,0,0,21670.004273504273,0.42857142857142855,12.19602736016897,0.2449056603773585
0,1,0,0,0,0,0,34164.05063291139,0.39285714285714285,12.100717685412471,0.13823899371069182
0,1,0,0,1,0,0,105777.85714285714,0.03571428571428571,1.791759469228055,0.18226415094339624
1,1,0,0,1,0,0,35337.67768273717,0.25,11.813037464800539,0.23974842767295598
1,1,0,0,1,0,0,112330.44021739131,0.2857142857142857,12.409833561339303,0.37018867924528304
1,1,0,0,1,0,0,448540.875,0.07142857142857142,10.992066340225865,0.24465408805031447
0,1,0,1,0,0,0,40111.16035634744,0.42857142857142855,12.10874092378613,0.16477987421383647
1,0,0,0,1,0,0,112330.44021739131,0.39285714285714285,12.460718739865236,0.24465408805031447
1,0,0,1,0,0,0,60307.84353741496,0.5714285714285714,12.498745990829315,0.4337106918238994
1,1,0,0,0,0,0,24741.837209302324,0.39285714285714285,11.413116179350727,0.2451572327044025
0,1,0,0,1,0,0,43336.6640625,0.4642857142857143,12.520153191836485,0.17748427672955974
1,1,0,0,0,0,0,144888.61956521738,0.17857142857142858,11.447330385871819,0.2450314465408805
1,0,0,0,1,0,0,110433.99050632911,0.39285714285714285,12.509877789891931,0.36943396226415093
1,1,0,0,0,0,0,277953.38679245283,0.07142857142857142,10.668978650219241,0.2450314465408805
1,1,0,0,1,0,0,41345.63157894737,0.21428571428571427,11.89478753335453,0.2449056603773585
0,1,0,0,0,0,0,31722.101265822785,0.4642857142857143,12.26594875198475,0.16943396226415094
0,0,0,0,1,0,0,19653.76712328767,0.42857142857142855,12.128116509451258,0.17748427672955974
0,1,0,0,0,0,0,109371.45819014891,0.8571428571428571,12.574185427296195,0.3450314465408805
1,0,0,0,0,0,0,141696.79653679652,0.17857142857142858,10.850152288265265,0.2450314465408805
1,1,0,0,0,0,0,141696.79653679652,0.0,0.6931471805599453,0.5465408805031446
0,0,0,0,1,0,0,43336.6640625,0.39285714285714285,12.245298166364206,0.24465408805031447
0,0,0,0,1,0,0,41345.63157894737,0.5357142857142857,12.19602736016897,0.2449056603773585
0,1,0,0,0,0,0,40720.83678160919,0.6071428571428571,12.07824495582233,0.22
0,0,0,0,1,0,0,49741.30158730159,0.35714285714285715,13.060490101343552,0.24465408805031447
0,1,0,0,0,0,0,35337.67768273717,0.14285714285714285,11.750768448323118,0.16968553459119498
0,1,0,0,1,0,0,28539.671732522795,0.32142857142857145,11.852969885168331,0.19471698113207547
0,1,0,0,1,0,0,81800.94117647059,0.2857142857142857,12.310437165348775,0.2449056603773585
0,0,0,0,1,0,0,19524.285714285714,0.32142857142857145,11.874863534333812,0.189937106918239
1,0,0,0,0,0,0,20161.423076923078,0.6071428571428571,12.425212191503038,0.28176100628930817
1,0,0,0,1,0,0,429268.8653846154,0.2857142857142857,12.287777048745712,0.24465408805031447
0,0,0,0,1,0,0,102318.2194092827,0.25,11.92504173829169,0.24465408805031447
0,0,0,0,0,0,0,35337.67768273717,0.5357142857142857,12.201331423679957,0.19471698113207547
1,0,0,0,0,0,0,201943.34523809524,0.14285714285714285,11.184435286790631,0.2450314465408805
1,1,0,0,0,0,0,354500.02173913043,0.4642857142857143,10.749420195723987,0.5465408805031446
0,0,0,0,0,0,0,20911.976608187135,0.5,12.025755079404917,0.16528301886792454
0,0,0,0,1,0,0,26681.761904761905,0.25,11.03973275601109,0.19471698113207547
1,1,0,0,1,0,0,194690.04290429043,0.21428571428571427,12.358798024384122,0.2389937106918239
0,1,0,0,1,0,0,22848.828282828283,0.42857142857142855,12.259618151783465,0.24465408805031447
1,1,0,1,0,0,0,39921.47826086957,0.5714285714285714,11.820417517632333,0.29283018867924526
0,1,0,0,1,0,0,42652.02752293578,0.39285714285714285,12.08954444723597,0.20566037735849058
0,1,0,0,0,0,0,43161.88349514563,0.39285714285714285,11.695255355062795,0.16930817610062893
0,1,0,0,0,0,0,59452.611764705885,0.21428571428571427,12.040614105490253,0.14452830188679244
0,0,0,0,0,0,0,39915.15632011967,0.5714285714285714,12.154784614286667,0.19446540880503144
1,0,0,0,1,0,0,109371.45819014891,0.42857142857142855,12.37007747053823,0.24465408805031447
0,1,0,0,0,0,0,50287.963292547276,0.6071428571428571,12.164427395561459,0.14968553459119496
1,1,0,0,0,0,0,110433.99050632911,0.17857142857142858,11.552155793461898,0.24415094339622642
1,1,0,0,1,0,0,35337.67768273717,0.14285714285714285,11.691080018519527,0.23974842767295598
0,1,0,0,0,0,0,64086.98228346457,0.03571428571428571,10.171221987178212,0.11924528301886793
0,0,0,1,0,0,0,28539.671732522795,0.5,12.0702586497481,0.19471698113207547
1,1,0,0,0,0,0,360023.7794117647,0.17857142857142858,11.251573687764477,0.2450314465408805
0,1,0,0,0,0,0,54687.483636363635,0.03571428571428571,9.717218213494077,0.19471698113207547
1,1,0,0,1,0,0,106915.4512195122,0.17857142857142858,12.230770136157428,0.2632704402515723
1,1,0,0,0,0,0,242870.9479768786,0.32142857142857145,11.063524143191238,0.2449056603773585
1,1,0,0,1,0,0,53410.582278481015,0.4642857142857143,12.5114595582254,0.2449056603773585
0,1,0,0,0,0,0,22939.875,0.6428571428571429,12.371591321286905,0.24327044025157232
1,1,0,0,1,0,0,134698.18779342723,0.35714285714285715,12.985399815906522,0.2632704402515723
0,1,0,0,0,0,0,352003.34722222225,0.6071428571428571,11.087558624655156,0.4716981132075472
1,1,0,0,0,0,0,63802.74074074074,0.42857142857142855,11.798111925972618,0.21962264150943397
0,1,0,0,0,0,0,29873.415584415583,0.5714285714285714,12.100717685412471,0.1621383647798742
0,1,0,0,0,0,0,7506.833333333333,0.6428571428571429,11.711440201658933,0.1820125786163522
0,0,0,0,0,0,0,90285.05405405405,0.0,1.791759469228055,0.11924528301886793
0,1,0,0,1,0,0,35337.67768273717,0.14285714285714285,11.513195428526789,0.19471698113207547
0,1,0,0,1,0,0,29716.826431718062,0.5714285714285714,12.276326055537849,0.15069182389937108
1,1,0,0,0,0,0,95431.93359375,0.17857142857142858,11.429554725537322,0.5465408805031446
0,0,0,0,0,0,0,50287.963292547276,0.32142857142857145,11.542493975902508,0.14427672955974843
1,1,0,0,0,0,0,297201.75,0.6428571428571429,11.344270098940088,0.740251572327044
1,1,0,0,0,0,0,5800.0,0.6785714285714286,12.138869243416009,0.3267924528301887
0,1,0,0,1,0,0,53571.983425414364,0.14285714285714285,12.00762780434872,0.18226415094339624
0,0,0,0,0,0,0,40111.16035634744,0.6071428571428571,12.19602736016897,0.2449056603773585
0,1,0,0,1,0,0,64086.98228346457,0.25,12.04355959836804,0.20566037735849058
0,0,0,0,0,0,0,29139.65458015267,0.7142857142857143,11.931642378754141,0.16842767295597486
0,1,0,0,0,0,0,39915.15632011967,0.0,1.6094379124341003,0.11937106918238993
0,1,0,0,0,0,0,102318.2194092827,0.07142857142857142,10.6868866870731,0.18213836477987422
1,0,0,0,0,0,0,60307.84353741496,0.25,10.868587496017359,0.24477987421383648
0,1,0,0,1,0,0,13461.777479892762,0.5357142857142857,11.782960235741939,0.189937106918239
0,1,0,0,0,0,0,107927.86026200873,0.2857142857142857,11.751950239425476,0.16955974842767296
0,0,0,0,1,0,0,31621.287443267775,0.5357142857142857,12.19602736016897,0.2449056603773585
1,0,0,0,0,0,0,222130.8901869159,0.07142857142857142,10.46777811097107,0.24415094339622642
1,1,0,0,0,0,0,240401.83152173914,0.21428571428571427,11.791700487162336,0.2450314465408805
0,1,0,0,1,0,0,46139.48641304348,0.39285714285714285,12.32679801494068,0.24465408805031447
0,0,0,0,0,0,0,17774.797101449276,0.4642857142857143,11.813037464800539,0.2451572327044025
0,1,0,0,1,0,0,50287.963292547276,0.39285714285714285,12.095146671399466,0.17748427672955974
1,1,0,0,0,0,0,112330.44021739131,0.14285714285714285,10.892117550468008,0.3708176100628931
0,0,0,0,1,0,0,60021.53082191781,0.35714285714285715,12.371591321286905,0.27031446540880505
0,1,0,0,1,0,0,44097.22541966427,0.32142857142857145,12.57771895715904,0.189937106918239
0,1,0,0,1,0,0,60248.12605042017,0.42857142857142855,12.25486757159303,0.20578616352201257
0,1,0,0,0,0,0,43336.6640625,0.10714285714285714,9.852246888342531,0.11937106918238993
1,0,0,0,0,0,0,78819.8,0.07142857142857142,10.72223160550527,0.24415094339622642
1,0,0,0,0,0,1,117947.81643835617,0.0,1.791759469228055,0.16125786163522013
0,0,0,0,1,0,0,6900.0,0.8571428571428571,12.269629434926799,0.3081761006289308
1,1,0,0,0,0,0,106915.4512195122,0.2857142857142857,11.686887175419702,0.19433962264150945
1,1,0,0,1,0,0,310366.6666666667,0.10714285714285714,9.952325334619427,0.24465408805031447
0,1,0,0,0,0,0,54687.483636363635,0.0,1.791759469228055,0.19471698113207547
1,1,0,0,0,0,0,222130.8901869159,0.6428571428571429,12.19602736016897,0.32037735849056603
0,1,0,0,1,0,0,59452.611764705885,0.35714285714285715,12.120754379872835,0.2449056603773585
0,0,0,0,1,0,0,50287.963292547276,0.25,11.326607934898927,0.1949685534591195
0,1,0,0,0,0,0,35337.67768273717,0.4642857142857143,11.979805470779858,0.16528301886792454
0,1,0,1,0,0,0,41735.846461949266,0.10714285714285714,10.373522431293592,0.11937106918238993
0,1,0,0,0,0,0,65190.06639839034,0.21428571428571427,10.799595985047786,0.11924528301886793
1,1,0,0,1,0,0,112330.44021739131,0.25,12.345838935721968,0.37018867924528304
0,1,0,0,1,0,0,29139.65458015267,0.4642857142857143,12.155820913791032,0.20578616352201257
1,0,0,0,0,0,0,110433.99050632911,0.25,12.133507329024972,0.19433962264150945
0,1,0,0,0,0,0,46461.84897360704,0.42857142857142855,11.951186847493476,0.21962264150943397
1,1,0,0,0,0,0,222130.8901869159,0.14285714285714285,11.153403615295403,0.19433962264150945
0,1,0,0,1,0,0,80067.44684684684,0.32142857142857145,12.10625783509458,0.20566037735849058
1,1,0,0,1,0,0,242870.9479768786,0.21428571428571427,12.472926815270517,0.24465408805031447
0,0,0,0,0,0,0,102318.2194092827,0.14285714285714285,11.34236250412232,0.11924528301886793
0,0,0,0,0,0,0,21670.004273504273,0.35714285714285715,11.856522261533737,0.14440251572327045
0,0,0,0,1,0,0,10191.762589928057,0.5,12.230770136157428,0.189937106918239
1,1,0,0,1,0,0,685502.8666666667,0.03571428571428571,9.792611856190192,0.24440251572327043
1,1,0,0,0,0,0,111270.84873949579,0.2857142857142857,12.154784614286667,0.8008805031446541
0,1,0,0,0,0,0,64086.98228346457,0.21428571428571427,10.463131911491967,0.11924528301886793
0,1,0,0,0,0,0,103823.65168539326,0.14285714285714285,10.463131911491967,0.11937106918238993
0,1,0,0,0,0,0,109371.45819014891,0.32142857142857145,11.90429164869889,0.19471698113207547
0,1,0,0,1,0,0,111270.84873949579,0.39285714285714285,12.577639650232573,0.2632704402515723
1,1,0,0,0,0,0,141270.41134751774,0.14285714285714285,11.23850177707664,0.3709433962264151
1,0,0,0,1,0,0,112330.44021739131,0.32142857142857145,11.842020557252392,0.24465408805031447
1,1,0,0,0,0,0,106915.4512195122,0.17857142857142858,11.020283511637867,0.24415094339622642
0,1,0,0,0,0,0,74650.71428571429,0.0,0.6931471805599453,0.14452830188679244
0,0,0,0,0,0,0,29139.65458015267,0.32142857142857145,12.083910661257521,0.16955974842767296
0,1,0,0,0,0,0,64086.98228346457,0.07142857142857142,11.023551435004947,0.11949685534591195
1,1,0,0,1,0,0,109371.45819014891,0.2857142857142857,12.085039960478051,0.37018867924528304
0,1,0,0,1,0,0,28539.671732522795,0.17857142857142858,11.19822841866684,0.17748427672955974
1,1,0,0,0,0,0,134698.18779342723,0.14285714285714285,11.350418300109132,0.3709433962264151
0,1,0,0,1,0,0,106915.4512195122,0.6785714285714286,12.269052139516223,0.2638993710691824
1,0,0,0,0,0,0,22647.639344262294,0.7142857142857143,12.491255347155265,0.2450314465408805
0,1,0,0,1,0,0,11391.371212121212,0.5357142857142857,11.976665770490767,0.189937106918239
1,1,0,0,1,0,0,602967.6710526316,0.42857142857142855,12.400820837540556,0.2632704402515723
0,1,0,0,0,0,0,44097.22541966427,0.03571428571428571,8.238008249218403,0.14452830188679244
0,1,0,0,1,0,0,35705.666666666664,0.17857142857142858,11.774674155395505,0.17748427672955974
0,0,0,0,0,0,0,117947.81643835617,0.21428571428571427,10.757924157061597,0.19433962264150945
0,1,0,0,0,0,0,10228.57142857143,0.5714285714285714,11.970356641102999,0.1569811320754717
1,0,0,0,0,0,0,110433.99050632911,0.35714285714285715,12.209073139542411,0.24415094339622642
0,1,0,0,0,0,0,20911.976608187135,0.5,12.170450649220749,0.14830188679245282
0,1,0,0,0,0,0,74650.71428571429,0.10714285714285714,10.910039375355025,0.14452830188679244
1,0,0,0,0,0,0,110433.99050632911,0.17857142857142858,11.421445938834717,0.37056603773584906
0,0,0,0,1,0,0,29282.072289156626,0.4642857142857143,12.00762780434872,0.2449056603773585
0,0,0,0,0,0,0,102318.2194092827,0.14285714285714285,10.543181212361983,0.19383647798742137
0,1,0,0,1,0,0,54687.483636363635,0.21428571428571427,11.866626992685116,0.24465408805031447
0,1,0,0,0,0,0,39915.15632011967,0.17857142857142858,10.968215530759236,0.11924528301886793
0,0,0,0,1,0,0,40111.16035634744,0.5714285714285714,12.456835254920371,0.189937106918239
0,1,0,0,1,0,0,43825.05150214592,0.39285714285714285,12.128116509451258,0.19471698113207547
0,1,0,0,1,0,0,31897.781395348837,0.39285714285714285,12.278397958261774,0.189937106918239
0,1,0,0,0,0,0,31121.29411764706,0.42857142857142855,12.025755079404917,0.14427672955974843
1,1,0,0,1,0,0,157845.55474452555,0.0,8.294299608857235,0.2449056603773585
0,1,0,0,0,0,0,90199.87610619469,0.07142857142857142,10.91821085719541,0.18213836477987422
1,1,0,1,0,0,0,110433.99050632911,0.5714285714285714,12.133507329024972,0.6806289308176101
0,1,0,0,0,0,0,35337.67768273717,0.39285714285714285,12.269052139516223,0.16955974842767296
0,1,0,0,0,0,0,11391.371212121212,0.5,11.918397239722838,0.16943396226415094
1,0,0,0,1,0,0,187441.4693877551,0.2857142857142857,11.840169538483792,0.2451572327044025
1,1,0,0,0,0,0,141696.79653679652,0.2857142857142857,12.195436279408614,0.3708176100628931
1,1,0,0,0,0,0,117947.81643835617,0.17857142857142858,11.302216779257382,0.24415094339622642
1,1,0,0,1,0,0,53571.983425414364,0.25,11.982935344196433,0.189937106918239
1,1,0,0,1,0,0,277953.38679245283,0.17857142857142858,11.326607934898927,0.37018867924528304
0,1,0,0,1,0,0,144627.53731343284,0.17857142857142858,11.2801229153614,0.17748427672955974
1,0,0,0,0,0,0,5520.0,0.8928571428571429,11.125334655538866,0.08226415094339623
0,1,0,0,0,0,0,40111.16035634744,0.35714285714285715,12.04355959836804,0.19471698113207547
0,1,0,0,0,0,0,35337.67768273717,0.6071428571428571,11.695255355062795,0.16528301886792454
1,1,0,0,1,0,0,110433.99050632911,0.17857142857142858,11.881041706925902,0.36163522012578614
0,1,0,0,0,0,0,23788.037313432837,0.32142857142857145,11.377220282804853,0.2449056603773585
0,1,0,0,0,0,0,35337.67768273717,0.5,11.87757552297847,0.19471698113207547
0,1,0,0,0,0,0,28539.671732522795,0.32142857142857145,11.576303938512694,0.19471698113207547
1,1,0,0,1,0,0,106915.4512195122,0.32142857142857145,12.364861125545529,0.36943396226415093
1,0,0,0,0,0,0,219680.35064935064,0.42857142857142855,12.178706587466984,0.2451572327044025
0,1,0,0,0,0,0,13461.777479892762,0.5357142857142857,11.989165855127435,0.19471698113207547
1,0,0,0,1,0,0,112330.44021739131,0.42857142857142855,12.392971211817235,0.37018867924528304
0,0,0,0,0,0,0,46461.84897360704,0.2857142857142857,10.879951039444416,0.16528301886792454
0,1,0,0,0,0,0,64086.98228346457,0.0,1.791759469228055,0.19471698113207547
1,1,0,0,1,0,0,219680.35064935064,0.42857142857142855,12.296831574998258,0.2677987421383648
0,1,0,0,1,0,0,25745.409090909092,0.4642857142857143,12.278397958261774,0.19471698113207547
1,0,0,0,0,0,0,112330.44021739131,0.35714285714285715,12.071403463011007,0.2449056603773585
1,0,0,0,0,0,0,110433.99050632911,0.6428571428571429,12.487488878546145,0.21962264150943397
0,0,0,0,1,0,0,29716.826431718062,0.32142857142857145,12.314931534737134,0.24465408805031447
1,1,0,0,1,0,0,112330.44021739131,0.17857142857142858,11.567527280161812,0.24465408805031447
0,0,0,0,0,0,0,90285.05405405405,0.0,1.6094379124341003,0.19471698113207547
1,1,0,0,1,0,0,112330.44021739131,0.39285714285714285,12.498745990829315,0.37018867924528304
0,1,0,0,0,0,0,107927.86026200873,0.0,1.0986122886681098,0.14452830188679244
1,1,0,0,1,0,0,44100.77391304348,0.32142857142857145,11.736077016252437,0.2449056603773585
0,1,0,0,1,0,0,78289.54189944133,0.25,12.179548982589816,0.2449056603773585
1,1,0,0,1,0,0,106915.4512195122,0.5714285714285714,12.388398368982115,0.36943396226415093
0,0,0,0,1,0,0,44097.22541966427,0.21428571428571427,11.529526895467654,0.2449056603773585
0,1,0,1,0,0,0,50287.963292547276,0.39285714285714285,12.316701260353986,0.19471698113207547
0,0,0,0,0,0,0,90199.87610619469,0.0,7.730174795246222,0.19471698113207547
0,1,0,1,0,0,0,87364.65217391304,0.6785714285714286,12.044282861905632,0.19471698113207547
0,1,0,0,1,0,0,58211.51861702128,0.2857142857142857,12.130815551850676,0.189937106918239
1,1,0,0,1,0,0,201943.34523809524,0.17857142857142858,11.695255355062795,0.24465408805031447
0,1,0,0,0,0,0,42652.02752293578,0.35714285714285715,10.703266939811954,0.16930817610062893
1,1,0,0,0,0,0,99820.38362068965,0.03571428571428571,9.514215624322715,0.2450314465408805
0,1,0,0,1,0,0,43336.6640625,0.35714285714285715,12.201065128819632,0.17748427672955974
1,1,0,0,0,0,1,63141.19161676647,0.0,8.294299608857235,0.18226415094339624
1,1,0,0,1,0,0,194690.04290429043,0.21428571428571427,11.19822841866684,0.2389937106918239
1,0,0,0,1,0,0,141696.79653679652,0.32142857142857145,11.678448377988165,0.24465408805031447
0,0,0,1,0,0,0,35337.67768273717,0.25,11.542493975902508,0.16955974842767296
1,1,0,0,1,0,0,134698.18779342723,0.35714285714285715,12.154231832860788,0.36943396226415093
1,1,0,0,0,0,0,222130.8901869159,0.5357142857142857,12.087345414261373,0.20742138364779875
1,1,0,0,1,0,0,24741.837209302324,0.4642857142857143,12.524530013005734,0.37018867924528304
1,0,0,0,1,0,0,145008.83253588516,0.7857142857142857,12.631026606222186,0.3077987421383648
0,1,0,0,0,0,0,82020.27884615384,0.4642857142857143,12.079681415452448,0.1949685534591195
0,0,0,0,0,0,0,60196.3671875,0.17857142857142858,11.350418300109132,0.19723270440251572
1,1,0,0,0,0,0,201943.34523809524,0.17857142857142858,11.370116886308292,0.2450314465408805
1,0,0,0,0,0,1,109371.45819014891,0.10714285714285714,11.105182765118006,0.18226415094339624
0,1,0,0,0,0,0,53571.983425414364,0.42857142857142855,11.451060699493427,0.19471698113207547
0,1,0,0,1,0,0,14754.04347826087,0.5714285714285714,12.545757573071759,0.30666666666666664
0,1,0,0,0,0,0,29716.826431718062,0.14285714285714285,10.720620712877064,0.14452830188679244
0,0,0,0,1,0,0,46461.84897360704,0.17857142857142858,11.719947764402807,0.19471698113207547
0,0,0,0,1,0,0,21670.004273504273,0.8928571428571429,12.598118111678868,0.34918238993710693
0,1,0,0,0,0,0,50287.963292547276,0.6071428571428571,11.994678548250262,0.1680503144654088
0,1,0,0,0,0,0,29139.65458015267,0.4642857142857143,12.237362957551808,0.16528301886792454
0,1,0,0,0,0,0,54687.483636363635,0.25,11.630877375255379,0.19383647798742137
1,1,0,0,1,0,0,240401.83152173914,0.4642857142857143,12.429220196836383,0.37018867924528304
0,1,0,0,0,0,0,35337.67768273717,0.6071428571428571,12.019749091416921,0.11924528301886793
0,1,0,0,1,0,0,34164.05063291139,0.39285714285714285,12.04355959836804,0.17748427672955974
0,0,0,0,1,0,0,13461.777479892762,0.35714285714285715,11.902125680612357,0.189937106918239
0,1,0,0,1,0,0,50287.963292547276,0.17857142857142858,11.385103457032141,0.17748427672955974
1,0,0,0,0,0,0,82020.27884615384,0.2857142857142857,11.440365524765756,0.18226415094339624
0,0,0,0,0,0,0,67996.18014705883,0.35714285714285715,12.296831574998258,0.14452830188679244
1,1,0,0,1,0,0,141696.79653679652,0.42857142857142855,12.429220196836383,0.37018867924528304
0,1,0,0,0,0,0,41345.63157894737,0.39285714285714285,11.850925105943862,0.11937106918238993
0,1,0,0,1,0,0,63963.01162790698,0.17857142857142858,11.897030733956983,0.2449056603773585
1,0,0,0,1,0,0,67996.18014705883,0.21428571428571427,12.00762780434872,0.189937106918239
0,0,0,0,1,0,0,35337.67768273717,0.6428571428571429,12.245298166364206,0.20578616352201257
0,1,0,0,1,0,0,43336.6640625,0.4642857142857143,11.362114203075018,0.17748427672955974
0,1,0,0,0,0,0,18154.073170731706,0.5,12.388398368982115,0.29056603773584905
1,1,0,0,0,0,0,393902.35555555555,0.2857142857142857,11.862736908887559,0.36842767295597484
0,1,0,0,1,0,0,39915.15632011967,0.5714285714285714,12.19602736016897,0.2449056603773585
0,1,0,0,0,0,0,39915.15632011967,0.17857142857142858,11.350418300109132,0.130062893081761
0,0,0,0,0,0,0,54687.483636363635,0.03571428571428571,9.746892220313054,0.19471698113207547
0,1,0,0,1,0,0,46461.84897360704,0.4642857142857143,12.38756469170864,0.23974842767295598
0,0,0,1,0,0,0,57307.776923076926,0.0,0.6931471805599453,0.11937106918238993
1,1,0,0,1,0,0,63519.36363636364,0.14285714285714285,10.881832472145556,0.24465408805031447
1,1,0,0,0,0,0,300921.69,0.17857142857142858,11.367911253546788,0.24415094339622642
